inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9,,inf0,inf1,inf2,inf3,inf4,inf5,inf6,inf7,inf8,inf9
2.623840742,1.397868487,1.22305653,1.285869365,1.958440565,1.608275638,1.707178303,1.407845911,1.371820001,1.53869028,,,,,,,,,,,
2.665603968,1.591710521,1.549000868,1.59471776,1.642600698,1.594823316,1.652436996,1.566258586,1.441152097,1.519862299,,,,,,,,,,,
2.921214985,1.868141673,1.620786297,1.306793844,1.805546391,1.866233046,1.706055202,1.651742552,1.570871581,1.557212654,,,,,,,,,,,
1.874171778,-0.347096705,-0.383559229,-0.385458127,-0.246665516,-0.391573788,-0.308024505,-0.215139698,0.345375532,-0.413593728,,,,,,,,,,,
2.447752056,1.452109433,1.241896675,1.597899977,1.628731463,1.475281562,1.787070804,1.330673359,1.376458712,1.454507909,,,,,,,,,,,
2.612974894,0.606322185,0.010710582,-0.190023583,2.83063585,2.557448993,2.214160525,0.656386606,0.509061986,0.490863958,,,,,,,,,,,
2.443760517,2.006619245,1.819350468,1.803716677,1.754492685,1.85247355,1.780372623,1.690883375,1.688696835,1.714025195,,,,,,,,,,,
2.762788888,0.986501795,0.739950715,0.696063206,1.364895705,1.085060823,1.083756868,1.128436186,1.340435802,0.81348897,,,,,,,,,,,
1.7428142,0.682906987,0.639826536,0.479441017,1.038122128,0.974151693,0.851814561,0.921600987,0.808979827,0.784830253,,,,,,,,,,,
2.153808063,0.572994245,0.019254744,-0.570232802,1.86879122,1.618640949,1.634722742,0.265957558,0.41698344,0.195002167,,,,,,,,,,,
1.978948058,2.032776867,2.004491489,1.94107398,1.910833667,1.745129738,1.851678304,1.170225326,1.167543193,1.134293362,,,,,,,,,,,
2.062193943,1.437994561,-0.690603985,-0.852958712,1.559073076,1.096222873,1.292701701,0.689764655,1.111518745,0.715225804,,,,,,,,,,,
2.431943468,0.960043841,0.281574578,0.42440407,1.693578196,1.498078065,1.514047773,0.90834849,0.846994025,0.777055381,,,,,,,,,,,
2.733052898,1.819847555,1.632393662,1.642289121,2.772502757,2.830402617,2.793445144,2.385982575,2.261962566,2.346890066,,,,,,,,,,,
2.476208621,1.016265281,0.808356211,0.737607025,1.701513086,1.382744268,1.215926312,1.007535612,1.267472527,1.040927143,,,,,,,,,,,
2.684650025,2.37580025,2.413384042,2.215109809,2.672975538,2.522072383,2.151282441,1.958029737,1.682672658,2.120244578,,,,,,,,,,,
2.96182482,2.133728583,0.577065076,0.540034464,2.121655045,1.591716514,1.505019174,1.18700735,1.484871327,1.137077595,,,,,,,,,,,
